11 1.032010 0.028805 0.112643 1 1.000000
10 0.456521 276.980392 0.286378 1 1.000000
4 0.558967 0.408883 0.246395 2 1.000000
5 0.442547 0.249146 0.292123 1 1.000000
11 0.459446 0.384763 0.285184 1 1.000000
4 0.437711 0.185680 0.294127 1 1.000000
2 0.384604 0.348461 0.316651 2 1.000000
8 0.456457 0.091997 0.286404 2 1.000000
8 0.308755 0.551007 0.350348 2 1.000000
1 0.378601 10.000000 0.318628 1 1.000000
11 0.321777 0.251063 0.344444 1 1.000000
7 0.282758 0.091282 0.362272 1 1.000000
3 0.301985 0.040272 0.353436 2 1.000000
8 0.297421 0.580169 0.355524 2 1.000000
5 0.317515 0.380479 0.346371 1 1.000000
11 0.274676 0.110926 0.366015 1 1.000000
2 0.234566 0.285903 0.384822 1 1.000000
10 0.294022 17.107465 0.357084 2 1.000000
2 0.299900 0.336520 0.354390 2 1.000000
1 0.259926 10.000000 0.371258 1 1.000000
6 0.243769 0.005148 0.380474 2 1.000000
5 0.230775 0.001484 0.386618 2 1.000000
3 0.244099 0.054667 0.380318 1 1.000000
3 0.227747 0.077475 0.388055 2 1.000000
5 0.226130 0.221001 0.388823 1 1.000000
1 0.258229 6.000000 0.372192 2 1.000000
1 0.238206 5.000000 0.381731 1 1.000000
10 0.223573 24.408607 0.390040 2 1.000000
8 0.197170 0.533830 0.402673 2 1.000000
1 0.287567 11.000000 0.360005 1 1.000000
11 0.219767 0.104205 0.391852 1 1.000000
9 0.180229 0.004096 0.410849 2 1.000000
2 0.230370 0.289918 0.386810 1 1.000000
2 0.210354 0.327578 0.396347 2 1.000000
5 0.211037 0.391234 0.396020 1 1.000000
6 0.217900 0.020227 0.392742 2 1.000000
3 0.214089 0.040272 0.394561 2 1.000000
6 0.187088 0.000007 0.407481 1 1.000000
1 0.173825 6.000000 0.408686 2 1.000000
3 0.242698 0.095073 0.380979 1 1.000000
3 0.217460 0.121005 0.392952 2 1.000000
10 0.182918 4.671134 0.409548 2 1.000000
4 0.178937 0.154310 0.411474 1 1.000000
1 0.177164 6.000000 0.402142 2 1.000000
1 0.177978 10.000000 0.408635 1 1.000000
7 0.168990 0.269026 0.416300 2 1.000000
2 0.186497 0.235401 0.407818 2 1.000000
4 0.158272 0.121863 0.421518 1 1.000000
11 0.169346 0.251063 0.416127 1 1.000000
9 0.155908 0.074747 0.422672 2 1.000000
10 0.193620 12.310180 0.404382 2 1.000000
1 0.168872 5.000000 0.414315 1 1.000000
2 0.139020 0.236329 0.430934 2 1.000000
10 0.159410 246.504211 0.420964 2 1.000000
1 0.175902 12.000000 0.409064 1 1.000000
11 0.181864 0.135519 0.410057 1 1.000000
8 0.129537 0.591926 0.435591 2 1.000000
5 0.183407 0.315113 0.409311 1 1.000000
2 0.184231 0.322282 0.408913 2 1.000000
3 0.153424 0.095715 0.423884 1 1.000000
6 0.176052 0.001857 0.412872 2 1.000000
5 0.150149 0.216913 0.425485 1 1.000000
9 0.134504 0.003994 0.433151 2 1.000000
8 0.146613 0.531441 0.427214 2 1.000000
2 0.154523 0.290057 0.423348 1 1.000000
10 0.168151 1.231030 0.416708 2 1.000000
7 0.148364 0.292982 0.426357 2 1.000000
10 0.125704 4.671134 0.437477 2 1.000000
6 0.152883 0.000022 0.424149 1 1.000000
1 0.169661 6.000000 0.399094 2 1.000000
1 0.137052 12.000000 0.428234 1 1.000000
8 0.146767 0.328367 0.427139 2 1.000000
4 0.138835 0.315556 0.431025 1 1.000000
10 0.162696 235.781921 0.419362 2 1.000000
1 0.122564 3.000000 0.410370 2 1.000000
3 0.149714 0.121005 0.425697 2 1.000000
3 0.139882 0.096393 0.430512 1 1.000000
2 0.135097 0.328232 0.432860 2 1.000000
3 0.139467 0.054667 0.430715 1 1.000000
10 0.148841 18.720850 0.426124 2 1.000000
