11 0.855681 0.014782 0.152987 1 1.000000
10 0.679353 262.108673 0.204451 1 1.000000
5 0.606866 0.241084 0.229041 1 1.000000
2 0.717627 0.417652 0.192281 2 1.000000
1 0.647103 3.000000 0.215142 2 1.000000
10 0.588109 102.212917 0.235733 1 1.000000
6 0.527983 0.023586 0.258081 2 1.000000
1 0.457644 3.000000 0.285919 2 1.000000
5 0.527118 0.319980 0.258412 1 1.000000
2 0.440790 0.421550 0.292851 2 1.000000
1 0.532670 3.000000 0.256290 2 1.000000
4 0.396635 0.465325 0.311467 1 1.000000
4 0.549202 0.621979 0.250039 2 1.000000
1 0.365922 3.000000 0.324790 2 1.000000
1 0.411652 9.000000 0.304405 1 1.000000
11 0.385012 0.108554 0.316474 1 1.000000
4 0.340871 0.473568 0.335873 1 1.000000
2 0.442056 0.416188 0.292326 2 1.000000
1 0.336865 3.000000 0.337662 2 1.000000
5 0.340612 0.241084 0.335988 1 1.000000
6 0.360181 0.019291 0.327313 2 1.000000
3 0.304370 0.131691 0.352347 1 1.000000
2 0.243906 0.405717 0.380409 2 1.000000
1 0.377561 3.000000 0.319706 2 1.000000
1 0.341244 9.000000 0.334458 1 1.000000
11 0.311263 0.136168 0.349207 1 1.000000
10 0.265450 70.468307 0.370307 1 1.000000
1 0.285698 24.000000 0.347839 2 1.000000
1 0.305005 3.000000 0.352057 2 1.000000
9 0.319887 0.031623 0.345297 2 1.000000
1 0.220582 3.000000 0.391464 2 1.000000
5 0.304697 0.295900 0.352198 1 1.000000
11 0.224276 0.046602 0.389705 1 1.000000
7 0.231570 0.196752 0.386241 1 1.000000
2 0.222364 0.403211 0.390615 2 1.000000
1 0.350389 3.000000 0.331640 2 1.000000
2 0.261560 0.421550 0.372123 2 1.000000
4 0.290576 0.484890 0.358668 1 1.000000
9 0.205213 0.014135 0.398810 1 1.000000
2 0.224708 0.399882 0.389500 2 1.000000
1 0.259474 3.000000 0.373098 2 1.000000
9 0.248778 0.031828 0.378115 2 1.000000
11 0.202252 0.152650 0.400231 1 1.000000
10 0.245478 115.530052 0.379668 1 1.000000
10 0.289195 246.213593 0.359303 2 1.000000
1 0.193315 3.000000 0.404529 2 1.000000
5 0.240756 0.266869 0.381895 1 1.000000
4 0.236955 0.367191 0.383691 2 1.000000
10 0.210162 130.799919 0.396439 1 1.000000
6 0.186951 0.015831 0.407598 2 1.000000
3 0.205915 0.129415 0.398473 1 1.000000
2 0.233623 0.405717 0.385268 2 1.000000
1 0.242617 3.000000 0.381017 2 1.000000
1 0.228906 9.000000 0.385541 1 1.000000
11 0.233250 0.108744 0.385445 1 1.000000
5 0.205098 0.295900 0.398865 1 1.000000
9 0.175065 0.006524 0.413351 2 1.000000
8 0.198685 0.777869 0.401944 2 1.000000
4 0.201077 0.493510 0.400795 1 1.000000
11 0.167576 0.046081 0.416988 1 1.000000
9 0.144231 0.014582 0.428380 1 1.000000
2 0.143967 0.358543 0.428510 2 1.000000
4 0.184215 0.422132 0.408921 1 1.000000
2 0.179602 0.392163 0.411152 2 1.000000
1 0.203807 3.000000 0.399484 2 1.000000
9 0.234578 0.027835 0.384816 2 1.000000
3 0.180963 0.131365 0.410494 1 1.000000
3 0.162082 0.120765 0.419661 2 1.000000
5 0.159955 0.220380 0.420698 1 1.000000
1 0.190333 3.000000 0.405966 2 1.000000
4 0.223462 0.621979 0.390093 2 1.000000
6 0.195984 0.038378 0.403243 1 1.000000
7 0.165813 0.194925 0.417845 1 1.000000
2 0.180068 0.421550 0.410927 2 1.000000
1 0.206740 3.000000 0.398078 2 1.000000
10 0.195866 50.286604 0.403301 1 1.000000
11 0.202027 0.116105 0.400339 1 1.000000
6 0.192229 0.002484 0.405052 1 1.000000
4 0.192419 0.367191 0.404960 2 1.000000
2 0.166210 0.342940 0.417652 1 1.000000
11 0.147794 0.152650 0.426636 1 1.000000
1 0.176051 9.000000 0.411243 1 1.000000
1 0.182632 3.000000 0.409686 2 1.000000
4 0.198258 0.621979 0.402150 2 1.000000
1 0.165156 3.000000 0.418165 2 1.000000
9 0.174344 0.031623 0.413701 2 1.000000
10 0.151688 262.240494 0.424732 2 1.000000
1 0.217178 25.000000 0.393054 1 1.000000
9 0.147261 0.010480 0.426897 1 1.000000
8 0.174004 0.534634 0.413866 2 1.000000
1 0.180822 14.000000 0.409829 1 1.000000
11 0.142792 0.152650 0.429085 1 1.000000
4 0.178054 0.621979 0.411902 2 1.000000
4 0.204578 0.493510 0.399114 1 1.000000
2 0.153217 0.399967 0.423985 2 1.000000
1 0.189996 3.000000 0.406129 2 1.000000
1 0.191655 9.000000 0.403690 1 1.000000
7 0.176863 0.161120 0.412479 2 1.000000
7 0.165570 0.196752 0.417963 1 1.000000
11 0.139159 0.056041 0.430866 1 1.000000
5 0.155326 0.295900 0.422955 1 1.000000
1 0.176544 3.000000 0.412634 2 1.000000
4 0.202427 0.621979 0.400147 2 1.000000
5 0.175405 1.097018 0.413186 1 1.000000
10 0.178565 360.691177 0.411654 2 1.000000
1 0.134316 3.000000 0.433243 2 1.000000
2 0.199189 0.392163 0.401702 2 1.000000
3 0.167799 0.133161 0.416879 1 1.000000
11 0.139757 -0.004257 0.430565 1 1.000000
1 0.155647 3.000000 0.422799 2 1.000000
4 0.184771 0.246894 0.408652 1 1.000000
4 0.173713 0.367191 0.414007 2 1.000000
1 0.130835 15.000000 0.434943 1 1.000000
1 0.147285 18.000000 0.418856 2 1.000000
1 0.149748 25.000000 0.425650 1 1.000000
8 0.159204 0.785663 0.421064 2 1.000000
1 0.185626 3.000000 0.408238 2 1.000000
1 0.171404 9.000000 0.413203 1 1.000000
11 0.156988 0.152650 0.422144 1 1.000000
5 0.166068 0.220380 0.417721 1 1.000000
2 0.137598 0.119784 0.431632 2 1.000000
2 0.172676 0.421550 0.414510 2 1.000000
7 0.164902 0.196752 0.418288 1 1.000000
11 0.174902 0.100435 0.413430 1 1.000000
10 0.143863 119.073307 0.428561 1 1.000000
10 0.144910 262.240494 0.428048 2 1.000000
1 0.165212 3.000000 0.418137 2 1.000000
9 0.194654 0.031623 0.403884 2 1.000000
1 0.149326 3.000000 0.425887 2 1.000000
5 0.166670 0.220380 0.417428 1 1.000000
4 0.159639 0.367191 0.420852 2 1.000000
1 0.128838 15.000000 0.435926 1 1.000000
10 0.136650 398.186172 0.432097 2 1.000000
1 0.126145 3.000000 0.437260 2 1.000000
2 0.194835 0.410260 0.403797 2 1.000000
8 0.178938 0.658160 0.411474 1 1.000000
2 0.148292 0.399967 0.426393 2 1.000000
5 0.162477 2.169119 0.419469 1 1.000000
4 0.150597 0.246894 0.425266 1 1.000000
11 0.144500 0.159493 0.428248 1 1.000000
9 0.137575 0.027835 0.431643 2 1.000000
9 0.152279 0.014582 0.424443 1 1.000000
1 0.146614 3.000000 0.427214 2 1.000000
4 0.174495 0.621979 0.413627 2 1.000000
1 0.159007 25.000000 0.421126 1 1.000000
11 0.138484 0.036347 0.431197 1 1.000000
4 0.139505 0.493510 0.430697 1 1.000000
6 0.167640 0.026409 0.416956 2 1.000000
10 0.116402 82.376900 0.442060 1 1.000000
1 0.159408 3.000000 0.420964 2 1.000000
2 0.177880 0.413504 0.411987 2 1.000000
6 0.147238 0.039833 0.426908 1 1.000000
10 0.147118 199.735024 0.426967 2 1.000000
1 0.138988 15.000000 0.430944 1 1.000000
8 0.148970 0.534634 0.426061 2 1.000000
5 0.143349 0.370226 0.428812 1 1.000000
9 0.131794 0.006524 0.434482 2 1.000000
4 0.176983 0.621979 0.412421 2 1.000000
1 0.156045 3.000000 0.422605 2 1.000000
10 0.175474 50.286604 0.413152 1 1.000000
1 0.149085 3.000000 0.426005 2 1.000000
9 0.158483 0.038413 0.421415 2 1.000000
10 0.145494 201.292244 0.427762 2 1.000000
5 0.143076 2.052220 0.428946 1 1.000000
2 0.158788 0.406178 0.421266 2 1.000000
3 0.158917 0.128526 0.421204 1 1.000000
2 0.129406 0.388423 0.435656 2 1.000000
1 0.161104 3.000000 0.420138 2 1.000000
1 0.154702 9.000000 0.421544 1 1.000000
1 0.133851 3.000000 0.433471 2 1.000000
11 0.143388 -0.007781 0.428793 1 1.000000
9 0.126046 0.012617 0.437309 1 1.000000
6 0.151178 0.000426 0.424982 2 1.000000
10 0.133217 142.648682 0.433783 1 1.000000
6 0.137832 0.022649 0.431517 2 1.000000
8 0.143209 0.582089 0.428881 1 1.000000
