2 0.974033 0.266086 0.124764 2 1.000000
10 0.799834 154.800194 0.168028 1 1.000000
11 0.477890 0.030555 0.277724 1 1.000000
10 0.410864 677.358704 0.305397 1 1.000000
7 0.319212 0.073659 0.345603 1 1.000000
11 0.419299 -0.038996 0.301830 2 1.000000
2 0.385907 0.379547 0.316087 2 1.000000
5 0.374477 0.389647 0.321049 1 1.000000
9 0.248580 0.027027 0.378208 1 1.000000
2 0.345482 0.363099 0.333818 2 1.000000
1 0.259667 15.000000 0.371238 1 1.000000
9 0.240745 0.041167 0.381900 1 1.000000
4 0.265785 0.458148 0.370151 2 1.000000
8 0.236050 0.064904 0.384119 2 1.000000
10 0.274936 41.311911 0.365894 1 1.000000
5 0.218891 0.041229 0.392269 2 1.000000
7 0.268773 0.076823 0.368759 1 1.000000
11 0.211485 0.116452 0.395806 1 1.000000
10 0.206412 45.648819 0.398235 1 1.000000
11 0.211283 -0.038996 0.395903 2 1.000000
4 0.196760 0.136212 0.402870 1 1.000000
5 0.193824 0.017335 0.404284 2 1.000000
7 0.243375 0.192765 0.380659 2 1.000000
8 0.158260 0.064904 0.421524 2 1.000000
3 0.195088 0.043498 0.403675 1 1.000000
2 0.174727 0.287090 0.413515 2 1.000000
9 0.172676 0.017981 0.414510 1 1.000000
10 0.168107 47.766684 0.416729 1 1.000000
5 0.220619 0.032683 0.391446 2 1.000000
5 0.172686 0.224550 0.414505 1 1.000000
4 0.141549 0.458148 0.429694 2 1.000000
8 0.179172 0.064904 0.411360 2 1.000000
10 0.152885 41.311911 0.424148 1 1.000000
7 0.157000 0.092026 0.422139 1 1.000000
5 0.155512 0.041229 0.422865 2 1.000000
4 0.153724 0.458148 0.423738 2 1.000000
4 0.154539 0.040160 0.423340 2 1.000000
4 0.153544 0.134681 0.423826 1 1.000000
6 0.120265 0.001888 0.440156 2 1.000000
4 0.133287 0.226735 0.433748 1 1.000000
2 0.127084 0.285843 0.436798 2 1.000000
8 0.132290 0.064904 0.434238 2 1.000000
10 0.158102 41.311911 0.421601 1 1.000000
9 0.132173 0.045643 0.434296 1 1.000000
9 0.134388 0.008061 0.433207 1 1.000000
2 0.104780 0.373953 0.447801 2 1.000000
5 0.130507 0.011976 0.435114 2 1.000000
10 0.124577 41.311911 0.438032 1 1.000000
11 0.126082 -0.066843 0.437291 2 1.000000
1 0.128514 13.000000 0.435310 1 1.000000
10 0.112240 163.468307 0.444114 2 1.000000
8 0.122579 0.720705 0.439016 2 1.000000
6 0.125454 0.006383 0.437600 1 1.000000
6 0.109826 0.002505 0.445307 2 1.000000
1 0.124666 15.000000 0.436470 1 1.000000
5 0.102056 0.042826 0.449148 2 1.000000
2 0.130135 0.205106 0.435297 1 1.000000
4 0.108068 0.164917 0.446175 2 1.000000
4 0.093355 0.175973 0.453457 1 1.000000
2 0.100552 0.249739 0.449893 2 1.000000
4 0.101974 0.255494 0.449189 1 1.000000
2 0.115140 0.334595 0.442683 2 1.000000
1 0.110799 3.000000 0.444826 2 1.000000
10 0.115216 865.718414 0.442646 2 1.000000
5 0.127459 0.364135 0.436613 1 1.000000
8 0.095452 0.720705 0.452418 2 1.000000
9 0.122364 0.049589 0.439122 1 1.000000
10 0.105051 41.311911 0.447667 1 1.000000
6 0.107813 0.000277 0.446301 2 1.000000
4 0.104931 0.136212 0.447726 1 1.000000
3 0.103195 0.029353 0.448585 2 1.000000
4 0.099500 0.458148 0.450413 2 1.000000
5 0.113455 1.208935 0.443515 1 1.000000
8 0.101517 0.720705 0.449415 2 1.000000
1 0.093150 3.000000 0.453559 2 1.000000
2 0.101251 0.196479 0.449547 1 1.000000
4 0.092217 0.154427 0.454022 2 1.000000
1 0.085789 13.000000 0.456242 1 1.000000
11 0.111068 -0.003967 0.443475 2 1.000000
3 0.093948 0.045410 0.453164 1 1.000000
3 0.092059 0.050687 0.454100 2 1.000000
4 0.082460 0.219215 0.458863 1 1.000000
2 0.100800 0.304575 0.449770 2 1.000000
4 0.095044 0.255494 0.452620 1 1.000000
4 0.094110 0.458148 0.453083 2 1.000000
11 0.104708 0.096005 0.447836 1 1.000000
11 0.091058 0.056225 0.454596 2 1.000000
1 0.076356 13.000000 0.457658 1 1.000000
5 0.090185 0.041229 0.455029 2 1.000000
4 0.091527 0.136212 0.454364 1 1.000000
3 0.088518 0.029353 0.455856 2 1.000000
10 0.097193 41.311911 0.451556 1 1.000000
10 0.090154 156.363434 0.455045 2 1.000000
1 0.088777 12.000000 0.454460 1 1.000000
6 0.092470 0.001888 0.453896 2 1.000000
2 0.095442 0.110004 0.452423 2 1.000000
8 0.093488 0.720705 0.453392 2 1.000000
8 0.098729 0.319180 0.450795 1 1.000000
2 0.086561 0.249739 0.456827 2 1.000000
4 0.071319 0.219215 0.464401 1 1.000000
2 0.080984 0.289812 0.459596 2 1.000000
5 0.082034 1.088441 0.459075 1 1.000000
2 0.092448 0.196479 0.453907 1 1.000000
9 0.079128 0.045643 0.460518 1 1.000000
8 0.094748 0.720705 0.452767 2 1.000000
4 0.086103 0.105475 0.457055 2 1.000000
10 0.075859 631.808319 0.462143 2 1.000000
5 0.088030 0.354368 0.456098 1 1.000000
4 0.064682 0.168003 0.467704 2 1.000000
4 0.090089 0.136212 0.455077 1 1.000000
9 0.080594 0.049589 0.459790 1 1.000000
2 0.082477 0.389014 0.458855 2 1.000000
6 0.082116 0.006677 0.459034 1 1.000000
6 0.082513 0.002505 0.458837 2 1.000000
4 0.058548 0.255494 0.470759 1 1.000000
