10 0.785732 383.626114 0.151174 1 1.000000
11 0.653894 0.037628 0.212857 1 1.000000
11 0.411719 -0.201690 0.305034 2 1.000000
1 0.519570 12.500000 0.261316 1 1.000000
2 0.482822 0.249472 0.275750 2 1.000000
10 0.572597 10482.257813 0.211902 1 1.000000
4 0.556445 0.154062 0.247332 1 1.000000
2 0.598387 0.249472 0.232050 2 1.000000
11 0.577349 -0.201690 0.239632 2 1.000000
4 0.521419 0.154062 0.260603 1 1.000000
2 0.365053 0.249472 0.325171 2 1.000000
10 0.463400 10482.257813 0.255975 1 1.000000
10 0.346948 383.626114 0.284504 1 1.000000
1 0.431085 24.500000 0.296886 2 1.000000
5 0.362789 0.665100 0.326166 1 1.000000
2 0.354414 0.249472 0.329858 2 1.000000
9 0.341869 0.026833 0.335427 1 1.000000
1 0.427103 13.500000 0.298551 1 1.000000
6 0.411315 0.000532 0.305206 2 1.000000
4 0.317453 0.156822 0.346399 1 1.000000
2 0.356836 0.228514 0.328788 2 1.000000
1 0.315321 3.000000 0.347365 2 1.000000
10 0.418575 383.626114 0.264879 1 1.000000
6 0.334717 0.003518 0.338623 2 1.000000
4 0.345470 0.186197 0.333824 1 1.000000
11 0.312309 -0.201690 0.348732 2 1.000000
2 0.314039 0.249472 0.347946 2 1.000000
11 0.361004 0.151279 0.326951 1 1.000000
1 0.420084 12.500000 0.301499 1 1.000000
1 0.341495 3.000000 0.335594 2 1.000000
9 0.318164 0.005679 0.346077 1 1.000000
2 0.263501 0.137535 0.371216 2 1.000000
1 0.354272 13.500000 0.329920 1 1.000000
1 0.332631 24.500000 0.339558 2 1.000000
5 0.309734 0.762249 0.349902 1 1.000000
2 0.338632 0.249472 0.336872 2 1.000000
1 0.313273 3.000000 0.348294 2 1.000000
10 0.304851 499.658752 0.297403 1 1.000000
6 0.350585 0.001640 0.331553 2 1.000000
1 0.283678 15.500000 0.361847 1 1.000000
1 0.339957 24.500000 0.336280 2 1.000000
4 0.285642 0.186197 0.360941 1 1.000000
2 0.306498 0.231687 0.351376 2 1.000000
11 0.320363 -0.223082 0.345082 2 1.000000
1 0.377766 13.500000 0.319617 1 1.000000
2 0.328156 0.165173 0.341568 2 1.000000
4 0.339682 0.123453 0.336403 1 1.000000
2 0.280253 0.249472 0.363430 2 1.000000
2 0.319302 0.137535 0.345562 2 1.000000
10 0.328407 383.626114 0.292559 1 1.000000
11 0.292153 0.151279 0.357942 1 1.000000
5 0.311346 0.112840 0.349169 1 1.000000
11 0.309157 -0.223082 0.350165 2 1.000000
4 0.250380 0.156822 0.377362 1 1.000000
2 0.311322 0.222123 0.349181 2 1.000000
5 0.247079 0.368079 0.378914 1 1.000000
6 0.260068 0.000497 0.372820 2 1.000000
10 0.337757 499.658752 0.297566 1 1.000000
1 0.316503 24.500000 0.346829 2 1.000000
1 0.256021 17.000000 0.374713 1 1.000000
6 0.272224 0.001640 0.367153 2 1.000000
10 0.281554 5143.854004 0.334366 1 1.000000
2 0.295083 0.249472 0.356597 2 1.000000
4 0.320747 0.186197 0.344909 1 1.000000
2 0.220709 0.228514 0.391403 2 1.000000
9 0.255861 0.030733 0.374790 1 1.000000
1 0.320431 12.500000 0.345052 1 1.000000
2 0.313858 0.165173 0.348029 2 1.000000
4 0.291362 0.156822 0.358306 1 1.000000
2 0.263358 0.233092 0.371283 2 1.000000
1 0.271862 3.000000 0.367322 2 1.000000
10 0.316661 383.626114 0.301954 1 1.000000
11 0.257289 0.151279 0.374121 1 1.000000
2 0.308306 0.249472 0.350552 2 1.000000
5 0.281959 0.665100 0.362641 1 1.000000
