11 0.931162 0.020114 0.134432 1 1.000000
10 0.538315 277.430191 0.254144 1 1.000000
2 0.545626 0.417652 0.251383 2 1.000000
5 0.527526 0.307620 0.258256 1 1.000000
11 0.437662 0.358350 0.294148 1 1.000000
8 0.332673 0.750807 0.339539 2 1.000000
10 0.443147 101.901718 0.291875 1 1.000000
6 0.278814 0.018003 0.364096 2 1.000000
3 0.359205 0.029804 0.327743 2 1.000000
4 0.353544 0.184086 0.330243 1 1.000000
11 0.286002 0.251063 0.360774 1 1.000000
5 0.223846 0.219742 0.389910 1 1.000000
2 0.284653 0.404323 0.361397 2 1.000000
3 0.342059 0.040272 0.335343 2 1.000000
6 0.238317 0.024644 0.383047 2 1.000000
1 0.268441 12.000000 0.357554 1 1.000000
11 0.234425 0.108555 0.384888 1 1.000000
10 0.177748 86.540447 0.412050 1 1.000000
2 0.199480 0.331060 0.401562 2 1.000000
2 0.195498 0.285918 0.403478 1 1.000000
10 0.276932 24.408607 0.364968 2 1.000000
2 0.178208 0.421550 0.411827 2 1.000000
5 0.234799 0.381467 0.384711 1 1.000000
2 0.163064 0.326038 0.418865 2 1.000000
5 0.145944 0.216919 0.427542 1 1.000000
11 0.151881 0.123707 0.424638 1 1.000000
9 0.147019 0.004006 0.427016 2 1.000000
3 0.242320 0.054667 0.381157 1 1.000000
2 0.182044 0.234626 0.409970 2 1.000000
2 0.217232 0.421550 0.393061 2 1.000000
10 0.167177 12.310180 0.417181 2 1.000000
1 0.179106 5.000000 0.314652 1 1.000000
2 0.143930 0.230896 0.428528 2 1.000000
6 0.152015 0.026409 0.424572 2 1.000000
10 0.182238 118.354397 0.409876 1 1.000000
11 0.140866 0.135754 0.430029 1 1.000000
5 0.114073 0.244539 0.443210 1 1.000000
6 0.148238 0.020227 0.426419 2 1.000000
9 0.137673 0.004006 0.431595 2 1.000000
3 0.134625 0.054667 0.433091 1 1.000000
10 0.116767 17.105430 0.441880 2 1.000000
9 0.153989 0.074747 0.423608 2 1.000000
4 0.126853 0.488215 0.436911 1 1.000000
2 0.125512 0.409400 0.437571 2 1.000000
2 0.142267 0.119784 0.429342 2 1.000000
11 0.131118 -0.004257 0.434813 1 1.000000
10 0.102332 12.108968 0.449012 2 1.000000
6 0.118492 0.000013 0.441012 1 1.000000
3 0.100226 0.079525 0.450054 2 1.000000
5 0.130166 0.416436 0.435282 1 1.000000
2 0.099454 0.409400 0.450436 2 1.000000
2 0.127161 0.119784 0.436760 2 1.000000
